arxiv_id_clean,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,first_author_first_year,last_author_first_year,tierB_resolved
2505.20325,3.0,5.0,5.0,14.0,2021.0,2011.0,True
2505.20355,7.0,7.0,7.0,2.0,2023.0,2023.0,True
2505.20411,1.0,5.0,5.0,16.0,2025.0,2009.0,True
2505.20426,23.0,14.0,23.0,3.0,2022.0,2023.0,True
2505.20444,5.0,2.0,5.0,2.0,2024.0,2023.0,True
2505.20561,17.0,3.0,17.0,6.0,2019.0,2024.0,True
2505.20589,13.0,47.0,47.0,10.0,2021.0,2015.0,True
2505.20650,10.0,23.0,23.0,11.0,2014.0,2022.0,True
2505.20698,2.0,8.0,8.0,10.0,2024.0,2015.0,True
2505.20755,3.0,5.0,5.0,1.0,2024.0,2024.0,True
2505.20779,1.0,2.0,2.0,1.0,2025.0,2024.0,True
2505.20793,11.0,6.0,11.0,7.0,2022.0,2018.0,True
2505.20873,6.0,22.0,22.0,2.0,2023.0,2023.0,True
2505.20914,3.0,65.0,65.0,10.0,2022.0,2015.0,True
2505.20977,3.0,29.0,29.0,2.0,2024.0,2023.0,True
2505.21060,6.0,10.0,10.0,2.0,2023.0,2023.0,True
2505.21070,1.0,12.0,12.0,3.0,2025.0,2022.0,True
2505.21097,2.0,2.0,2.0,0.0,2025.0,2025.0,True
2505.21114,5.0,5.0,5.0,1.0,2024.0,2024.0,True
2505.21115,15.0,4.0,15.0,5.0,2020.0,2025.0,True
2505.21136,14.0,7.0,14.0,5.0,2021.0,2020.0,True
2505.21178,9.0,10.0,10.0,1.0,2024.0,2024.0,True
2505.21179,3.0,3.0,3.0,2.0,2023.0,2024.0,True
2505.21189,4.0,69.0,69.0,48.0,1977.0,2011.0,True
2505.21190,2.0,1.0,2.0,2.0,2023.0,2025.0,True
2505.21191,4.0,5.0,5.0,0.0,2025.0,2025.0,True
2505.21297,3.0,9.0,9.0,2.0,2024.0,2023.0,True
2505.21327,25.0,7.0,25.0,4.0,2022.0,2021.0,True
2505.21333,5.0,2.0,5.0,1.0,2024.0,2025.0,True
2505.21334,0.0,4.0,4.0,1.0,2025.0,2024.0,True
2505.21374,1.0,39.0,39.0,2.0,2025.0,2023.0,True
2505.21411,74.0,18.0,74.0,8.0,2017.0,2023.0,True
2505.21437,12.0,34.0,34.0,5.0,2020.0,2021.0,True
2505.21457,16.0,37.0,37.0,7.0,2018.0,2022.0,True
2505.21471,13.0,7.0,13.0,3.0,2022.0,2023.0,True
2505.21473,25.0,1.0,25.0,3.0,2022.0,2024.0,True
2505.21491,5.0,5.0,5.0,4.0,2024.0,2021.0,True
2505.21493,7.0,3.0,7.0,2.0,2023.0,2025.0,True
2505.21494,34.0,17.0,34.0,2.0,2023.0,2023.0,True
2505.21496,5.0,3.0,5.0,0.0,2025.0,2025.0,True
2505.21497,2.0,8.0,8.0,1.0,2024.0,2024.0,True
2505.21500,0.0,19.0,19.0,18.0,2025.0,2007.0,True
2505.21505,6.0,30.0,30.0,16.0,2023.0,2009.0,True
2505.21523,2.0,3.0,3.0,1.0,2024.0,2024.0,True
2505.21541,13.0,1.0,13.0,6.0,2019.0,2025.0,True
2505.21582,0.0,6.0,6.0,11.0,2025.0,2014.0,True
2505.21600,14.0,25.0,25.0,5.0,2020.0,2024.0,True
2505.21649,9.0,76.0,76.0,10.0,2020.0,2015.0,True
2505.21724,1.0,6.0,6.0,2.0,2023.0,2023.0,True
2505.21749,4.0,2.0,4.0,1.0,2024.0,2024.0,True
2505.21784,25.0,29.0,29.0,13.0,2018.0,2012.0,True
2505.21864,9.0,1.0,9.0,6.0,2019.0,2024.0,True
2505.21876,5.0,20.0,20.0,2.0,2024.0,2023.0,True
2505.21887,14.0,14.0,14.0,6.0,2022.0,2019.0,True
2505.21925,10.0,4.0,10.0,3.0,2022.0,2023.0,True
2505.21960,9.0,9.0,9.0,2.0,2023.0,2023.0,True
2505.22019,5.0,5.0,5.0,1.0,2024.0,2024.0,True
2505.22126,1.0,11.0,11.0,1.0,2025.0,2024.0,True
2505.22129,2.0,3.0,3.0,2.0,2023.0,2024.0,True
2505.22172,1.0,48.0,48.0,3.0,2024.0,2022.0,True
2505.22202,10.0,8.0,10.0,3.0,2022.0,2022.0,True
2505.22203,6.0,6.0,6.0,2.0,2023.0,2024.0,True
2505.22232,6.0,92.0,92.0,13.0,2023.0,2012.0,True
2505.22255,0.0,12.0,12.0,5.0,2025.0,2020.0,True
2505.22312,4.0,9.0,9.0,2.0,2024.0,2023.0,True
2505.22334,5.0,1.0,5.0,2.0,2023.0,2024.0,True
2505.22338,5.0,25.0,25.0,1.0,2024.0,2024.0,True
2505.22421,7.0,6.0,7.0,8.0,2017.0,2024.0,True
2505.22453,5.0,0.0,5.0,2.0,2023.0,2025.0,True
2505.22457,39.0,10.0,39.0,6.0,2019.0,2025.0,True
2505.22523,10.0,15.0,15.0,4.0,2021.0,2023.0,True
2505.22525,12.0,6.0,12.0,2.0,2023.0,2024.0,True
2505.22613,0.0,21.0,21.0,8.0,2025.0,2017.0,True
2505.22617,49.0,68.0,68.0,7.0,2018.0,2019.0,True
2505.22618,8.0,9.0,9.0,1.0,2024.0,2024.0,True
2505.22642,27.0,15.0,27.0,6.0,2019.0,2021.0,True
2505.22648,0.0,18.0,18.0,1.0,2025.0,2024.0,True
2505.22651,2.0,23.0,23.0,6.0,2024.0,2019.0,True
2505.22653,23.0,6.0,23.0,3.0,2022.0,2023.0,True
2505.22664,8.0,7.0,8.0,8.0,2017.0,2024.0,True
2505.22704,5.0,4.0,5.0,1.0,2024.0,2024.0,True
2505.22759,34.0,27.0,34.0,5.0,2020.0,2023.0,True
2505.22765,1.0,4.0,4.0,3.0,2025.0,2022.0,True
2505.22810,0.0,4.0,4.0,25.0,2026.0,2000.0,True
2505.22854,2.0,111.0,111.0,14.0,2021.0,2011.0,True
2505.22888,10.0,16.0,16.0,8.0,2022.0,2017.0,True
2505.22914,4.0,18.0,18.0,6.0,2023.0,2019.0,True
2505.22918,5.0,2.0,5.0,2.0,2023.0,2024.0,True
2505.22944,1.0,61.0,61.0,6.0,2025.0,2019.0,True
2505.22954,7.0,7.0,7.0,6.0,2022.0,2019.0,True
2505.22960,7.0,12.0,12.0,2.0,2023.0,2023.0,True
2505.22961,1.0,5.0,5.0,1.0,2025.0,2024.0,True
2505.22988,11.0,2.0,11.0,35.0,1990.0,2023.0,True
2505.23009,4.0,3.0,4.0,5.0,2020.0,2021.0,True
2505.23059,15.0,8.0,15.0,6.0,2019.0,2023.0,True
2505.23061,8.0,5.0,8.0,2.0,2023.0,2023.0,True
2505.23115,3.0,4.0,4.0,6.0,2019.0,2023.0,True
2505.23253,3.0,7.0,7.0,2.0,2024.0,2023.0,True
2505.23359,10.0,2.0,10.0,2.0,2023.0,2024.0,True
2505.23380,7.0,6.0,7.0,2.0,2023.0,2024.0,True
2505.23387,2.0,1.0,2.0,0.0,2025.0,2025.0,True
2505.23416,3.0,2.0,3.0,15.0,2010.0,2024.0,True
2505.23419,1.0,0.0,1.0,0.0,2025.0,2025.0,True
2505.23473,0.0,41.0,41.0,9.0,2025.0,2016.0,True
2505.23504,4.0,68.0,68.0,8.0,2024.0,2017.0,True
2505.23559,5.0,5.0,5.0,1.0,2024.0,2024.0,True
2505.23564,1.0,9.0,9.0,6.0,2025.0,2019.0,True
2505.23585,26.0,36.0,36.0,18.0,2007.0,2017.0,True
2505.23590,5.0,20.0,20.0,12.0,2022.0,2013.0,True
2505.23604,8.0,3.0,8.0,5.0,2020.0,2024.0,True
2505.23606,8.0,10.0,10.0,11.0,2023.0,2014.0,True
2505.23621,0.0,62.0,62.0,5.0,2025.0,2020.0,True
2505.23625,20.0,9.0,20.0,4.0,2021.0,2023.0,True
2505.23646,24.0,5.0,24.0,4.0,2021.0,2024.0,True
2505.23656,3.0,2.0,3.0,2.0,2023.0,2024.0,True
2505.23660,0.0,0.0,0.0,,,,True
2505.23693,1.0,4.0,4.0,1.0,2025.0,2024.0,True
2505.23716,8.0,11.0,11.0,2.0,2023.0,2024.0,True
2505.23727,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2505.23735,22.0,385.0,385.0,25.0,2018.0,2000.0,True
2505.23742,8.0,62.0,62.0,6.0,2023.0,2019.0,True
2505.23745,13.0,12.0,13.0,2.0,2023.0,2023.0,True
2505.23747,3.0,19.0,19.0,2.0,2023.0,2023.0,True
2505.23751,1.0,6.0,6.0,2.0,2024.0,2023.0,True
2505.23754,15.0,5.0,15.0,2.0,2023.0,2025.0,True
2505.23758,6.0,40.0,40.0,11.0,2023.0,2014.0,True
2505.23759,1.0,11.0,11.0,1.0,2025.0,2024.0,True
2505.23760,7.0,8.0,8.0,2.0,2023.0,2023.0,True
2505.23762,3.0,34.0,34.0,2.0,2024.0,2023.0,True
2505.23807,4.0,2.0,4.0,1.0,2024.0,2025.0,True
2505.23832,5.0,3.0,5.0,2.0,2023.0,2023.0,True
2505.23844,53.0,21.0,53.0,8.0,2017.0,2024.0,True
2505.23856,3.0,0.0,3.0,5.0,2020.0,2025.0,True
2505.23907,1.0,39.0,39.0,7.0,2024.0,2018.0,True
2505.23923,12.0,30.0,30.0,3.0,2024.0,2022.0,True
2505.23926,10.0,6.0,10.0,4.0,2021.0,2021.0,True
2505.23941,2.0,5.0,5.0,4.0,2024.0,2021.0,True
2505.23977,0.0,23.0,23.0,19.0,2025.0,2006.0,True
2505.24025,3.0,0.0,3.0,1.0,2024.0,2025.0,True
2505.24086,6.0,8.0,8.0,15.0,2024.0,2010.0,True
2505.24098,3.0,3.0,3.0,2.0,2023.0,2023.0,True
2505.24119,24.0,10.0,24.0,9.0,2016.0,2024.0,True
2505.24120,3.0,4.0,4.0,36.0,1989.0,2024.0,True
2505.24183,2.0,29.0,29.0,10.0,2024.0,2015.0,True
2505.24189,4.0,24.0,24.0,11.0,2024.0,2014.0,True
2505.24196,19.0,2.0,19.0,3.0,2022.0,2025.0,True
2505.24273,1.0,8.0,8.0,1.0,2024.0,2024.0,True
2505.24293,19.0,19.0,19.0,70.0,1955.0,1955.0,True
2505.24298,6.0,8.0,8.0,3.0,2023.0,2022.0,True
2505.24362,6.0,26.0,26.0,9.0,2023.0,2016.0,True
2505.24417,3.0,25.0,25.0,3.0,2024.0,2022.0,True
2505.24452,5.0,10.0,10.0,7.0,2024.0,2018.0,True
2505.24500,13.0,124.0,124.0,20.0,2023.0,2005.0,True
2505.24517,8.0,11.0,11.0,11.0,2014.0,2018.0,True
2505.24521,7.0,8.0,8.0,2.0,2023.0,2023.0,True
2505.24523,5.0,6.0,6.0,4.0,2021.0,2024.0,True
2505.24581,11.0,195.0,195.0,17.0,2024.0,2008.0,True
2505.24615,1.0,8.0,8.0,4.0,2024.0,2021.0,True
2505.24625,13.0,5.0,13.0,4.0,2021.0,2023.0,True
2505.24672,1.0,42.0,42.0,9.0,2025.0,2016.0,True
2505.24714,21.0,14.0,21.0,6.0,2019.0,2024.0,True
2505.24726,1.0,5.0,5.0,22.0,2003.0,2023.0,True
2505.24760,1.0,,1.0,3.0,2022.0,,True
2505.24782,0.0,12.0,12.0,2.0,2025.0,2023.0,True
2505.24785,9.0,3.0,9.0,3.0,2022.0,2024.0,True
2505.24842,14.0,9.0,14.0,7.0,2018.0,2022.0,True
2505.24846,2.0,14.0,14.0,12.0,2025.0,2013.0,True
2505.24850,4.0,0.0,4.0,7.0,2018.0,2025.0,True
2505.24858,1.0,2.0,2.0,1.0,2024.0,2024.0,True
2505.24862,1.0,3.0,3.0,1.0,2025.0,2024.0,True
2505.24863,2.0,0.0,2.0,1.0,2024.0,2025.0,True
2505.24864,0.0,1.0,1.0,0.0,2025.0,2025.0,True
2505.24867,14.0,6.0,14.0,12.0,2013.0,2016.0,True
2505.24869,1.0,62.0,62.0,11.0,2025.0,2014.0,True
2505.24871,6.0,63.0,63.0,14.0,2011.0,2018.0,True
2505.24875,5.0,1.0,5.0,1.0,2024.0,2024.0,True
2505.24878,5.0,3.0,5.0,1.0,2024.0,2024.0,True
2506.00070,4.0,28.0,28.0,6.0,2024.0,2019.0,True
2506.00073,2.0,1.0,2.0,1.0,2024.0,2024.0,True
2506.00123,7.0,70.0,70.0,9.0,2023.0,2016.0,True
2506.00189,8.0,35.0,35.0,6.0,2024.0,2019.0,True
2506.00227,3.0,6.0,6.0,1.0,2024.0,2024.0,True
2506.00258,,,,,,,False
2506.00338,53.0,9.0,53.0,5.0,2020.0,2023.0,True
2506.00391,4.0,3.0,4.0,2.0,2023.0,2024.0,True
2506.00411,2.0,1.0,2.0,2.0,2023.0,2025.0,True
2506.00413,4.0,4.0,4.0,2.0,2023.0,2023.0,True
2506.00469,6.0,15.0,15.0,2.0,2024.0,2023.0,True
2506.00482,11.0,10.0,11.0,1.0,2024.0,2024.0,True
2506.00512,1.0,5.0,5.0,1.0,2024.0,2024.0,True
2506.00523,6.0,1.0,6.0,1.0,2024.0,2024.0,True
2506.00539,8.0,19.0,19.0,4.0,2022.0,2021.0,True
2506.00577,14.0,2.0,14.0,2.0,2023.0,2024.0,True
2506.00643,18.0,2.0,18.0,4.0,2021.0,2024.0,True
2506.00649,4.0,28.0,28.0,21.0,2024.0,2004.0,True
2506.00723,8.0,23.0,23.0,14.0,2022.0,2011.0,True
2506.00789,6.0,2.0,6.0,13.0,2012.0,2023.0,True
2506.00830,36.0,3.0,36.0,5.0,2020.0,2025.0,True
2506.00910,1.0,11.0,11.0,1.0,2025.0,2024.0,True
2506.00979,2.0,0.0,2.0,3.0,2022.0,2025.0,True
2506.00981,12.0,14.0,14.0,11.0,2019.0,2014.0,True
2506.00996,1.0,33.0,33.0,2.0,2024.0,2023.0,True
2506.01004,4.0,3.0,4.0,9.0,2023.0,2016.0,True
2506.01011,17.0,2.0,17.0,4.0,2021.0,2024.0,True
2506.01049,3.0,0.0,3.0,1.0,2024.0,2025.0,True
2506.01062,9.0,1.0,9.0,5.0,2020.0,2025.0,True
2506.01074,17.0,53.0,53.0,39.0,2020.0,1986.0,True
2506.01084,6.0,1.0,6.0,5.0,2020.0,2025.0,True
2506.01111,15.0,33.0,33.0,2.0,2023.0,2023.0,True
2506.01144,3.0,12.0,12.0,5.0,2023.0,2020.0,True
2506.01241,7.0,2.0,7.0,2.0,2023.0,2024.0,True
2506.01265,18.0,6.0,18.0,3.0,2022.0,2023.0,True
2506.01274,2.0,26.0,26.0,6.0,2024.0,2019.0,True
2506.01320,2.0,7.0,7.0,2.0,2024.0,2023.0,True
2506.01344,16.0,8.0,16.0,3.0,2022.0,2023.0,True
2506.01413,6.0,5.0,6.0,2.0,2023.0,2024.0,True
2506.01484,13.0,7.0,13.0,3.0,2022.0,2024.0,True
2506.01565,4.0,3.0,4.0,1.0,2024.0,2025.0,True
2506.01667,2.0,3.0,3.0,8.0,2017.0,2024.0,True
2506.01674,6.0,13.0,13.0,1.0,2024.0,2024.0,True
2506.01713,3.0,4.0,4.0,3.0,2023.0,2022.0,True
2506.01716,14.0,4.0,14.0,3.0,2022.0,2025.0,True
2506.01789,1.0,3.0,3.0,1.0,2025.0,2024.0,True
2506.01844,18.0,14.0,18.0,9.0,2022.0,2016.0,True
2506.01853,5.0,11.0,11.0,2.0,2023.0,2023.0,True
2506.01863,6.0,246.0,246.0,18.0,2024.0,2007.0,True
2506.01872,0.0,4.0,4.0,2.0,2025.0,2023.0,True
2506.01881,3.0,0.0,3.0,1.0,2024.0,2025.0,True
2506.01920,15.0,197.0,197.0,17.0,2023.0,2008.0,True
2506.01928,8.0,47.0,47.0,16.0,2022.0,2009.0,True
2506.01939,13.0,24.0,24.0,2.0,2023.0,2024.0,True
2506.01943,4.0,17.0,17.0,2.0,2024.0,2023.0,True
2506.01952,12.0,502.0,502.0,30.0,2022.0,1995.0,True
2506.02096,1.0,8.0,8.0,1.0,2025.0,2024.0,True
2506.02138,0.0,9.0,9.0,2.0,,2023.0,True
2506.02153,16.0,4.0,16.0,5.0,2020.0,2024.0,True
2506.02281,7.0,4.0,7.0,1.0,2024.0,2024.0,True
2506.02294,4.0,4.0,4.0,3.0,2024.0,2022.0,True
2506.02295,1.0,197.0,197.0,17.0,2024.0,2008.0,True
2506.02327,18.0,2.0,18.0,2.0,2023.0,2025.0,True
2506.02338,16.0,11.0,16.0,20.0,2022.0,2005.0,True
2506.02387,11.0,5.0,11.0,3.0,2022.0,2025.0,True
2506.02397,1.0,7.0,7.0,1.0,2025.0,2024.0,True
2506.02444,5.0,2.0,5.0,4.0,2021.0,2023.0,True
2506.02454,2.0,6.0,6.0,2.0,2023.0,2023.0,True
2506.02497,4.0,4.0,4.0,2.0,2024.0,2023.0,True
2506.02510,5.0,2.0,5.0,6.0,2019.0,2024.0,True
2506.02515,13.0,217.0,217.0,22.0,2024.0,2003.0,True
2506.02528,0.0,6.0,6.0,1.0,2025.0,2024.0,True
2506.02587,4.0,7.0,7.0,2.0,2024.0,2023.0,True
2506.02592,4.0,6.0,6.0,2.0,2023.0,2023.0,True
2506.02620,4.0,7.0,7.0,1.0,2024.0,2024.0,True
2506.02678,3.0,27.0,27.0,16.0,2025.0,2009.0,True
2506.02680,0.0,1.0,1.0,15.0,2025.0,2010.0,True
2506.02751,0.0,0.0,0.0,0.0,2025.0,2025.0,True
2506.02863,4.0,246.0,246.0,19.0,2023.0,2006.0,True
2506.02865,0.0,1.0,1.0,1.0,2025.0,2024.0,True
2506.02921,4.0,3.0,4.0,1.0,2024.0,2024.0,True
2506.02945,5.0,173.0,173.0,22.0,2013.0,2003.0,True
2506.03065,6.0,1.0,6.0,3.0,2022.0,2025.0,True
2506.03077,2.0,2.0,2.0,3.0,2022.0,2022.0,True
2506.03079,4.0,3.0,4.0,2.0,2023.0,2024.0,True
2506.03096,3.0,6.0,6.0,2.0,2023.0,2023.0,True
2506.03099,2.0,1.0,2.0,1.0,2024.0,2024.0,True
2506.03106,2.0,3.0,3.0,1.0,2024.0,2024.0,True
2506.03107,0.0,0.0,0.0,0.0,2025.0,2025.0,True
2506.03119,1.0,58.0,58.0,7.0,2024.0,2018.0,True
2506.03123,8.0,18.0,18.0,4.0,2021.0,2023.0,True
2506.03126,2.0,13.0,13.0,3.0,2024.0,2022.0,True
2506.03131,6.0,17.0,17.0,3.0,2024.0,2022.0,True
2506.03135,1.0,3.0,3.0,2.0,2025.0,2023.0,True
2506.03136,1.0,8.0,8.0,1.0,2025.0,2024.0,True
2506.03139,4.0,20.0,20.0,18.0,2025.0,2007.0,True
2506.03143,26.0,12.0,26.0,9.0,2016.0,2022.0,True
2506.03144,7.0,52.0,52.0,6.0,2024.0,2019.0,True
2506.03147,2.0,11.0,11.0,1.0,2025.0,2024.0,True
2506.03150,4.0,8.0,8.0,2.0,2023.0,2023.0,True
2506.03231,9.0,4.0,9.0,6.0,2019.0,2023.0,True
2506.03238,22.0,35.0,35.0,6.0,2019.0,2021.0,True
2506.03295,9.0,7.0,9.0,2.0,2023.0,2025.0,True
2506.03355,7.0,419.0,419.0,24.0,2022.0,2001.0,True
2506.03448,6.0,109.0,109.0,17.0,2022.0,2008.0,True
2506.03517,6.0,60.0,60.0,8.0,2022.0,2017.0,True
2506.03525,3.0,23.0,23.0,2.0,2023.0,2023.0,True
2506.03538,1.0,3.0,3.0,2.0,2024.0,2023.0,True
2506.03566,4.0,7.0,7.0,2.0,2023.0,2024.0,True
2506.03569,0.0,1.0,1.0,1.0,2025.0,2024.0,True
2506.03610,2.0,3.0,3.0,6.0,2024.0,2019.0,True
2506.03614,12.0,7.0,12.0,2.0,2023.0,2024.0,True
2506.03621,15.0,10.0,15.0,4.0,2021.0,2023.0,True
2506.03643,4.0,4.0,4.0,1.0,2024.0,2024.0,True
2506.03690,2.0,6.0,6.0,1.0,2024.0,2024.0,True
2506.03817,19.0,8.0,19.0,14.0,2019.0,2011.0,True
2506.03822,6.0,279.0,279.0,51.0,2022.0,1974.0,True
2506.03828,3.0,11.0,11.0,34.0,2023.0,1991.0,True
2506.03837,4.0,21.0,21.0,6.0,2024.0,2019.0,True
2506.03857,6.0,11.0,11.0,2.0,2023.0,2023.0,True
2506.03930,12.0,8.0,12.0,2.0,2023.0,2025.0,True
2506.03939,18.0,1.0,18.0,2.0,2023.0,2025.0,True
2506.03951,4.0,1.0,4.0,1.0,2024.0,2025.0,True
2506.03956,4.0,1.0,4.0,1.0,2024.0,2025.0,True
2506.03968,6.0,5.0,6.0,2.0,2023.0,2024.0,True
2506.04020,3.0,43.0,43.0,9.0,2024.0,2016.0,True
2506.04034,8.0,2.0,8.0,2.0,2023.0,2023.0,True
2506.04089,2.0,8.0,8.0,2.0,2024.0,2023.0,True
2506.04108,12.0,8.0,12.0,5.0,2022.0,2020.0,True
2506.04120,7.0,45.0,45.0,14.0,2022.0,2011.0,True
2506.04133,6.0,2.0,6.0,1.0,2024.0,2025.0,True
2506.04141,1.0,0.0,1.0,1.0,2024.0,2025.0,True
2506.04142,1.0,0.0,1.0,1.0,2024.0,2025.0,True
2506.04158,1.0,7.0,7.0,2.0,2025.0,2023.0,True
2506.04178,13.0,7.0,13.0,3.0,2022.0,2022.0,True
2506.04180,6.0,6.0,6.0,1.0,2024.0,2024.0,True
2506.04207,0.0,6.0,6.0,0.0,2025.0,2025.0,True
2506.04209,9.0,4.0,9.0,16.0,2009.0,2024.0,True
2506.04214,2.0,13.0,13.0,4.0,2025.0,2021.0,True
2506.04225,8.0,14.0,14.0,2.0,2023.0,2024.0,True
2506.04228,4.0,17.0,17.0,3.0,2022.0,2024.0,True
2506.04245,10.0,22.0,22.0,166.0,2019.0,1859.0,True
2506.04255,2.0,0.0,2.0,11.0,2014.0,2025.0,True
2506.04308,5.0,5.0,5.0,2.0,2023.0,2025.0,True
2506.04405,17.0,10.0,17.0,2.0,2023.0,2023.0,True
2506.04462,12.0,42.0,42.0,14.0,2016.0,2011.0,True
2506.04559,11.0,5.0,11.0,4.0,2021.0,2023.0,True
2506.04598,9.0,62.0,62.0,55.0,2022.0,1970.0,True
2506.04614,4.0,2.0,4.0,3.0,2022.0,2025.0,True
2506.04633,3.0,26.0,26.0,2.0,2023.0,2023.0,True
2506.04651,0.0,7.0,7.0,2.0,,2023.0,True
2506.04688,1.0,5.0,5.0,25.0,2024.0,2000.0,True
2506.04734,11.0,7.0,11.0,16.0,2009.0,2022.0,True
2506.04755,1.0,7.0,7.0,2.0,2023.0,2023.0,True
2506.04807,5.0,22.0,22.0,5.0,2023.0,2020.0,True
2506.04956,1.0,6.0,6.0,16.0,2024.0,2009.0,True
2506.04996,3.0,1.0,3.0,1.0,2024.0,2025.0,True
2506.05010,16.0,4.0,16.0,4.0,2021.0,2024.0,True
2506.05046,6.0,3.0,6.0,2.0,2023.0,2023.0,True
2506.05062,2.0,127.0,127.0,59.0,2025.0,1966.0,True
2506.05167,3.0,9.0,9.0,2.0,2023.0,2023.0,True
2506.05176,20.0,19.0,20.0,4.0,2021.0,2024.0,True
2506.05209,12.0,0.0,12.0,6.0,2019.0,2025.0,True
2506.05229,1.0,72.0,72.0,14.0,2025.0,2011.0,True
2506.05240,5.0,5.0,5.0,2.0,2024.0,2023.0,True
2506.05278,9.0,4.0,9.0,4.0,2021.0,2024.0,True
2506.05282,0.0,9.0,9.0,1.0,2025.0,2024.0,True
2506.05284,21.0,15.0,21.0,6.0,2021.0,2019.0,True
2506.05287,8.0,50.0,50.0,19.0,2023.0,2006.0,True
2506.05301,5.0,6.0,6.0,2.0,2023.0,2023.0,True
2506.05309,1.0,29.0,29.0,5.0,2024.0,2020.0,True
2506.05313,16.0,68.0,68.0,4.0,2021.0,2021.0,True
2506.05327,1.0,38.0,38.0,3.0,2025.0,2022.0,True
2506.05328,1.0,4.0,4.0,1.0,2025.0,2024.0,True
2506.05331,1.0,15.0,15.0,1.0,2025.0,2024.0,True
2506.05332,4.0,42.0,42.0,33.0,2023.0,1992.0,True
2506.05333,6.0,3.0,6.0,5.0,2020.0,2024.0,True
2506.05334,5.0,11.0,11.0,2.0,2023.0,2023.0,True
2506.05336,1.0,7.0,7.0,2.0,2024.0,2023.0,True
2506.05344,5.0,3.0,5.0,2.0,2023.0,2024.0,True
2506.05345,1.0,79.0,79.0,9.0,2024.0,2016.0,True
2506.05348,1.0,32.0,32.0,4.0,2024.0,2021.0,True
2506.05349,15.0,9.0,15.0,4.0,2021.0,2023.0,True
2506.05412,1.0,10.0,10.0,1.0,2024.0,2024.0,True
2506.05426,2.0,3.0,3.0,1.0,2024.0,2025.0,True
2506.05433,1.0,10.0,10.0,1.0,2025.0,2024.0,True
2506.05446,0.0,0.0,0.0,0.0,2025.0,2025.0,True
2506.05523,4.0,12.0,12.0,3.0,2025.0,2022.0,True
2506.05551,1.0,5.0,5.0,25.0,2025.0,2000.0,True
2506.05573,2.0,68.0,68.0,9.0,2024.0,2016.0,True
2506.05579,4.0,1.0,4.0,1.0,2024.0,2024.0,True
2506.05598,1.0,4.0,4.0,2.0,2025.0,2023.0,True
2506.05629,1.0,9.0,9.0,7.0,2025.0,2018.0,True
2506.05673,4.0,0.0,4.0,6.0,2019.0,,True
2506.05700,10.0,2.0,10.0,16.0,2014.0,2009.0,True
2506.05817,1.0,0.0,1.0,2.0,2023.0,2025.0,True
2506.05904,1.0,8.0,8.0,2.0,2025.0,2023.0,True
2506.05928,2.0,52.0,52.0,19.0,2022.0,2006.0,True
2506.05982,0.0,4.0,4.0,0.0,2025.0,2025.0,True
2506.05984,7.0,2.0,7.0,3.0,2022.0,2024.0,True
2506.06006,12.0,80.0,80.0,9.0,2019.0,2016.0,True
2506.06020,1.0,1.0,1.0,2.0,2023.0,2025.0,True
2506.06091,22.0,1.0,22.0,4.0,2021.0,2024.0,True
2506.06199,2.0,8.0,8.0,2.0,2023.0,2023.0,True
2506.06205,1.0,11.0,11.0,1.0,2025.0,2024.0,True
2506.06253,7.0,3.0,7.0,8.0,2022.0,2017.0,True
2506.06266,21.0,3.0,21.0,8.0,2017.0,2024.0,True
2506.06276,3.0,58.0,58.0,10.0,2023.0,2015.0,True
2506.06279,1.0,38.0,38.0,2.0,2025.0,2023.0,True
2506.06366,10.0,2.0,10.0,5.0,2020.0,2023.0,True
2506.06395,1.0,72.0,72.0,14.0,2025.0,2011.0,True
2506.06444,23.0,3.0,23.0,3.0,2022.0,2025.0,True
2506.06454,7.0,5.0,7.0,7.0,2018.0,2024.0,True
2506.06485,8.0,87.0,87.0,16.0,2021.0,2009.0,True
2506.06561,8.0,3.0,8.0,3.0,2022.0,2025.0,True
2506.06607,4.0,2.0,4.0,54.0,1971.0,2024.0,True
2506.06658,3.0,2.0,3.0,1.0,2024.0,2024.0,True
2506.06694,39.0,11.0,39.0,7.0,2018.0,2024.0,True
2506.06751,12.0,7.0,12.0,76.0,1949.0,2021.0,True
2506.06905,6.0,360.0,360.0,35.0,2020.0,1990.0,True
2506.06941,15.0,75.0,75.0,17.0,2012.0,2008.0,True
2506.06950,19.0,14.0,19.0,19.0,2022.0,2006.0,True
2506.06952,15.0,28.0,28.0,3.0,2023.0,2022.0,True
2506.06962,8.0,28.0,28.0,3.0,2023.0,2022.0,True
2506.07044,0.0,5.0,5.0,1.0,,2024.0,True
2506.07045,3.0,17.0,17.0,2.0,2023.0,2024.0,True
2506.07047,0.0,7.0,7.0,1.0,2025.0,2024.0,True
2506.07160,3.0,1.0,3.0,2.0,2023.0,2025.0,True
2506.07177,4.0,7.0,7.0,7.0,2023.0,2018.0,True
2506.07240,4.0,10.0,10.0,5.0,2020.0,2023.0,True
2506.07298,8.0,24.0,24.0,6.0,2019.0,2019.0,True
2506.07309,0.0,8.0,8.0,1.0,2025.0,2024.0,True
2506.07434,11.0,6.0,11.0,4.0,2022.0,2021.0,True
2506.07463,2.0,2.0,2.0,1.0,2024.0,2024.0,True
